radius,grav_mass,bary_mass,rho_c
11.902306301842605,1.3844556730991553,1.5397011047074187,845000000000000.0
11.902178888321753,1.386285094460386,1.5419793214765554,846000000000000.0
11.901243348360481,1.3881153838431568,1.5442613113707302,847000000000000.0
11.900429908662293,1.3899412912416558,1.5465380138716407,848000000000000.0
11.899652825407404,1.391766324877974,1.5488153171566854,849000000000000.0
11.898298034103613,1.3935803089370835,1.5510762631348658,850000000000000.0
11.897730965576383,1.3953971349973926,1.5533418962102747,851000000000000.0
11.896983797587822,1.3972166340669605,1.5556167182318956,852000000000000.0
11.895985933352973,1.399014591594652,1.5578630846517256,853000000000000.1
11.894771264391508,1.4008245479049335,1.5601257165261686,854000000000000.0
11.894350554567563,1.4026369478292466,1.5623931624305232,855000000000000.0
11.893293450483876,1.4044327240959391,1.5646337921445297,856000000000000.0
11.892482727630082,1.40623312614084,1.566887160515837,857000000000000.0
11.891632411042075,1.4080269798097378,1.5691324184994588,858000000000000.0
11.890171586873238,1.4098172528004291,1.571374272383835,859000000000000.0
11.889704615090649,1.4116062065941273,1.5736142503464208,860000000000000.0
11.888907632168813,1.4133947641415814,1.5758554912929448,861000000000000.0
11.887949717223792,1.415174002080234,1.5780850932967552,862000000000000.0
11.886967509218044,1.4169598686454763,1.5803282791113542,863000000000000.1
11.886094292226815,1.4187334421717523,1.5825534084337387,864000000000000.0
11.885260850038007,1.4205082404319085,1.58477973329474,865000000000000.0
11.883963075785944,1.4222765378390012,1.58699852284189,866000000000000.0
11.883459840264413,1.424043215942214,1.589211773046926,867000000000000.0
11.882282530953304,1.425809521373054,1.5914361231511518,868000000000000.0
11.881541941001315,1.427570372070328,1.5936480278834135,869000000000000.0
11.880639759307225,1.429327914496754,1.5958573258100737,870000000000000.0
11.879252730135171,1.4310746331248951,1.5980452598396988,871000000000000.0
11.878473216483373,1.432826832290033,1.6002491070847704,872000000000000.0
11.877911583817134,1.4345750404477322,1.602452495945752,873000000000000.0
11.877014123312168,1.436322782444175,1.6046500784109972,874000000000000.0
11.875389246009279,1.4380658744580987,1.6068431711815905,875000000000000.0
11.874472704528506,1.4398048593390256,1.6090334828702886,876000000000000.0
11.873881520634987,1.4415386894178095,1.6112216092415046,877000000000000.0
11.872895785218825,1.4432687943802258,1.6134002071904887,878000000000000.0
